Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct
FARM_2174,Telangana,Sangareddy,Soybean,Kharif,10.1,994.9,26.9,64,5.3,7.65,59.8,95,33,45,Sprinkler,214,4.5,87,7.73,81.24,15924,933521,1293666,360145,6515,11.86,61.2
FARM_2175,Haryana,Rohtak,Rice,Kharif,9.7,1082.2,27.6,76.8,7.8,7.24,48,75,47,65,Rainfed,149,4.1,76,5.32,57.17,18647,630366,1066049,435683,8613.3,6.18,65
FARM_2176,Maharashtra,Nashik,Soybean,Kharif,7.3,904.7,32.5,76.5,6.5,6.16,50.2,130,75,52,Sprinkler,221,2.8,76,5.17,39.31,17576,493985,690913,196928,6716.7,7.7,49.6
FARM_2177,Punjab,Jalandhar,Cotton,Kharif,10.3,784,31.6,69.6,7.3,5.88,65.2,89,55,35,Canal,206,4.2,66,5.51,54.46,17075,500381,929905,429524,4815.6,11.44,55.1
FARM_2178,Tamil Nadu,Madurai,Soybean,Kharif,8.5,1057.1,30.9,72.2,7.6,7.04,60.1,108,39,41,Canal,118,3.6,84,5.7,47.1,16044,520837,755672,234835,4874.6,11.69,50.4
FARM_2179,Uttar Pradesh,Agra,Cotton,Kharif,5.2,815.4,26.4,71.3,8.3,6.53,51.8,119,56,45,Canal,152,3,88,7.03,40.36,17307,477746,698511,220765,7144.7,9.84,61.6
FARM_2180,Tamil Nadu,Tiruchirappalli,Cotton,Kharif,9.2,639,32.4,68.4,7.2,6.54,58.3,112,52,50,Canal,170,3.7,85,5.68,55.84,16641,458523,929233,470710,6701,8.48,65.1
FARM_2181,Haryana,Rohtak,Cotton,Kharif,6.8,530.5,22.1,71.8,8.4,6.69,63.2,118,59,33,Tube Well,140,3.9,82,5.73,38.11,18064,457736,688419,230683,6161.1,9.3,47
FARM_2182,Karnataka,Dharwad,Groundnut,Kharif,8,851.1,27,73.7,6.9,6.41,42.9,152,26,54,Canal,134,3.5,85,4.79,39.78,17518,412423,696866,284443,6275.6,7.63,40.5
FARM_2183,Telangana,Medak,Soybean,Kharif,7.2,768.3,23.9,55.5,7.8,6.98,56.2,110,59,39,Tube Well,194,3.7,89,4.6,34.24,16893,329799,578416,248617,5883.6,7.82,59.9
FARM_2184,Madhya Pradesh,Gwalior,Rice,Kharif,4.2,805.2,28.9,73.1,6.9,6.05,65.9,119,57,45,Sprinkler,230,4.5,83,4.04,17.25,15768,208052,271998,63946,6199,6.52,73.5
FARM_2185,Karnataka,Raichur,Cotton,Kharif,11.7,869.9,27.1,77.6,7.3,5.84,70.3,79,63,72,Rainfed,239,4.2,78,4.7,50.91,16767,634225,853608,219383,7533.1,6.24,67.6
FARM_2186,Maharashtra,Nagpur,Rice,Kharif,8.7,855.1,26.8,61.7,6.2,6.87,48.4,127,40,46,Rainfed,198,2.7,84,5.91,53.02,16729,601218,886972,285754,6476.3,9.13,59.1
FARM_2187,Uttar Pradesh,Lucknow,Groundnut,Kharif,8.4,906.2,29.1,71.8,7.1,6.73,46.8,116,47,47,Rainfed,194,3.9,83,4.85,38.81,15663,468171,607881,139710,6109.4,7.94,70.1
FARM_2188,Haryana,Rohtak,Maize,Kharif,7,1051.4,31.9,68.4,6.1,7.67,74,148,46,49,Tube Well,187,3.4,84,4.62,31.37,16963,322132,532129,209997,6370.1,7.25,55.7
FARM_2189,Andhra Pradesh,Kurnool,Rice,Kharif,6.3,1129.2,33.3,66.8,7.5,6.58,74.9,125,39,35,Drip,172,4,86,7.2,46.13,17794,403521,820837,417316,7163.7,10.05,56.3
FARM_2190,Karnataka,Raichur,Soybean,Kharif,8,715.8,27.7,80.1,6.4,6.62,60.5,140,45,57,Tube Well,187,2.8,77,5.84,45.89,16921,513197,776505,263308,7112.2,8.21,48.5
FARM_2191,Andhra Pradesh,Chittoor,Cotton,Kharif,8.8,943.2,31.4,74.5,7.3,6.64,69.8,98,49,45,Canal,141,3.3,80,4.84,39.8,16655,449160,662869,213709,6268.4,7.72,41.9
FARM_2192,Madhya Pradesh,Ujjain,Rice,Kharif,10.2,783.6,29.2,70,7.7,6.84,55.1,127,42,37,Canal,159,3.3,84,5.76,55.8,17215,500201,960597,460396,5265.4,10.94,69
FARM_2193,Punjab,Ludhiana,Soybean,Kharif,8.5,1031.8,32,70.6,8.2,6.9,60.5,138,82,41,Rainfed,186,3.4,87,6.23,55.94,17930,558716,1003004,444288,6190.8,10.06,61.5
FARM_2194,Andhra Pradesh,Anantapur,Soybean,Kharif,10,890.8,28.1,65.6,6.6,6.21,56.8,96,52,45,Sprinkler,154,4.4,85,6.37,64.15,16590,754754,1064249,309495,5655,11.26,51.8
FARM_2195,Punjab,Amritsar,Rice,Kharif,8.7,846,23.9,67.3,10.2,6.47,51.9,123,70,53,Rainfed,133,4.1,74,6.24,57.29,16287,697684,933082,235398,6209.3,10.05,59.4
FARM_2196,Gujarat,Ahmedabad,Cotton,Kharif,7.7,733,30.8,77,6.7,5.89,55.5,112,59,40,Rainfed,217,3.6,77,5.24,43.54,15629,428738,680487,251749,5215.4,10.05,55.3
FARM_2197,Andhra Pradesh,Chittoor,Groundnut,Kharif,9,761.1,26.3,74.4,7.2,6.96,70.6,143,58,44,Sprinkler,179,4.4,74,6.11,51.15,17228,618989,881212,262223,4743.2,12.88,74.8
FARM_2198,Tamil Nadu,Salem,Cotton,Kharif,9,812.5,25.6,76.5,8,7.15,54.3,125,50,32,Canal,180,3.2,75,4.91,40.11,15239,489205,611236,122031,6521.9,7.53,39.3
FARM_2199,Punjab,Jalandhar,Maize,Kharif,8.9,893.3,29.8,59.8,7.8,7.17,55.5,107,62,34,Sprinkler,198,3.4,76,4.66,42.71,17805,454606,760452,305846,5941.8,7.84,57.1
FARM_2200,Karnataka,Shimoga,Cotton,Kharif,10.3,940.8,31.7,69.7,6.5,6.57,73.7,78,59,50,Rainfed,193,4.3,86,5.34,51.35,16225,527132,833154,306022,6692.2,7.98,60.7
FARM_2201,Tamil Nadu,Madurai,Soybean,Kharif,9.9,764.4,28.4,81.3,4.3,7.62,66.2,109,66,35,Tube Well,160,4.6,80,6.18,56.92,18853,645318,1073113,427795,6718,9.2,58.2
FARM_2202,Tamil Nadu,Madurai,Groundnut,Kharif,7.6,873.1,32.8,65.2,8.3,7.45,47.8,188,62,36,Sprinkler,141,4.3,89,6.99,51.41,15005,583972,771407,187435,6796.4,10.28,56.9
FARM_2203,Andhra Pradesh,Anantapur,Groundnut,Kharif,6.2,1157.1,27.3,70.1,6.4,6.54,51.6,108,60,62,Tube Well,187,4,75,6.62,37.06,17098,424420,633652,209232,5900.7,11.22,62
FARM_2204,Andhra Pradesh,Anantapur,Groundnut,Kharif,8.5,1074.7,27.3,64.7,7.4,5.96,69.8,113,60,62,Sprinkler,181,4,98,6.95,61.1,18070,687769,1104077,416308,5858.7,11.86,56
FARM_2205,Telangana,Rangareddy,Soybean,Kharif,5,698.9,26.3,65.2,6,6.75,51,139,51,39,Canal,139,3.3,91,6.27,31.53,17585,298775,554455,255680,5858.7,10.7,43
FARM_2206,Karnataka,Dharwad,Soybean,Kharif,8.1,908.9,26.9,65.3,6.4,6.98,57.4,117,77,48,Drip,161,4.8,80,6.24,51.34,15374,597097,789301,192204,5393.4,11.57,50.4
FARM_2207,Gujarat,Junagadh,Soybean,Kharif,5.7,893.2,33.2,70.9,8.7,6.42,60,63,61,43,Sprinkler,143,4.4,86,4.31,24.89,14841,337268,369392,32124,5578.7,7.73,49.8
FARM_2208,Punjab,Bathinda,Groundnut,Kharif,5.3,750.7,31.9,74,5.8,6.69,52.4,133,53,49,Tube Well,177,2.9,81,6.1,30.14,16260,325502,490076,164574,5512,11.07,48.3
FARM_2209,Punjab,Ludhiana,Cotton,Kharif,7.1,848.1,28.4,69.3,6,7.41,49.1,107,38,39,Rainfed,187,3.9,82,5.83,44.01,15247,448752,671020,222268,6014.3,9.69,52.6
FARM_2210,Gujarat,Rajkot,Maize,Kharif,9.2,969.5,29.2,59.6,5.9,7.18,58.2,130,62,60,Tube Well,201,4.6,85,6.5,59.54,15443,681661,919476,237815,6995.8,9.29,54.1
FARM_2211,Madhya Pradesh,Indore,Cotton,Kharif,9,749.8,26.4,75.3,8.3,7.15,65.6,140,62,47,Canal,168,3.7,90,4.02,36.13,17229,457885,622484,164599,6891.9,5.83,55.8
FARM_2212,Tamil Nadu,Madurai,Maize,Kharif,10.8,1122.6,26.9,78,6.7,6.71,51.5,145,74,41,Sprinkler,171,3.4,81,6.67,69.26,15613,745461,1081356,335895,5997.2,11.12,48.8
FARM_2213,Haryana,Hisar,Soybean,Kharif,8.4,917.5,22.1,72.5,8.4,7.52,55.1,146,55,67,Rainfed,185,3.9,78,5.75,48.01,15096,579864,724759,144895,8134.1,7.07,56.5
FARM_2214,Andhra Pradesh,Anantapur,Cotton,Kharif,9.8,884.7,25.8,79.1,6.4,6.85,61.9,127,51,61,Canal,131,3.5,80,5,49.12,16129,609808,792256,182448,6907.3,7.24,50.3
FARM_2215,Maharashtra,Nagpur,Soybean,Kharif,6.1,791.6,30.3,83.1,6.1,7.23,52.7,131,38,60,Canal,176,4.4,82,4.26,26.07,16234,326583,423220,96637,6885.1,6.19,57.3
FARM_2216,Maharashtra,Nagpur,Cotton,Kharif,5.3,725,32.8,77.9,5.6,7.63,68.8,101,63,54,Canal,195,4.4,79,2.28,12.81,16102,147487,206267,58780,7446.5,3.06,57
FARM_2217,Andhra Pradesh,Anantapur,Groundnut,Kharif,6.6,898.7,29.9,76,8.7,7.22,45.2,120,63,56,Rainfed,120,3.2,85,4.4,26.74,15977,317561,427225,109664,5789.3,7.6,75.1
FARM_2218,Telangana,Medak,Cotton,Kharif,10.6,1051.2,24.1,67.5,7.3,6.31,47.1,138,47,23,Canal,176,3.9,75,5.94,59.64,16919,690891,1009049,318158,6164.7,9.64,68.4
FARM_2219,Tamil Nadu,Madurai,Soybean,Kharif,9,889.7,32.6,68.2,6.7,7.5,64.4,127,57,42,Canal,162,3.6,87,6.85,61.06,14738,651746,899902,248156,6257,10.95,38.5
FARM_2220,Haryana,Rohtak,Soybean,Kharif,8.8,1071.6,26.2,62.2,8.1,6.58,59.2,159,63,54,Tube Well,213,3.6,78,6.84,58.97,16747,651344,987571,336227,6550.4,10.44,61.8
FARM_2221,Haryana,Hisar,Maize,Kharif,6.3,1025.3,28.9,74.9,5.6,7.01,44.6,112,45,52,Sprinkler,186,4.6,81,5.13,34.58,17056,383643,589796,206153,6255.6,8.2,47.9
FARM_2222,Madhya Pradesh,Ujjain,Cotton,Kharif,5.9,958.4,27.3,77.6,6,6.77,55.8,149,53,39,Tube Well,165,4.3,69,5.59,33.87,16580,407478,561565,154087,6014.8,9.29,43.2
FARM_2223,Punjab,Bathinda,Rice,Kharif,8.7,974.3,26.8,76.9,9.4,6.94,55.7,99,54,43,Sprinkler,222,2.6,92,6.16,57.11,15677,643629,895313,251684,6616,9.31,41.1
FARM_2224,Punjab,Patiala,Soybean,Kharif,9.4,855.3,27.2,81.1,6.6,6.13,48.3,58,55,49,Rainfed,153,3.6,80,5.63,53.89,14852,660970,800374,139404,5983.2,9.41,54.4
FARM_2225,Uttar Pradesh,Agra,Groundnut,Kharif,6.7,747.1,31.5,79.2,8.3,6.41,61.3,131,49,45,Drip,183,4.4,83,6.38,42.06,15844,487973,666399,178426,6460,9.88,48.6
FARM_2226,Gujarat,Junagadh,Rice,Kharif,10.2,950.2,29.5,75.1,6.5,7.62,44.3,115,65,46,Rainfed,140,4.3,82,4.91,50.2,18389,578569,923128,344559,7513.9,6.53,44.6
FARM_2227,Madhya Pradesh,Bhopal,Rice,Kharif,7.7,800,26.1,73.7,7.1,7.27,49.1,122,74,45,Drip,166,4.1,81,6.45,54.05,15268,620656,825235,204579,5920.2,10.89,66.4
FARM_2228,Gujarat,Vadodara,Rice,Kharif,8.2,722.5,25.4,80,8.9,7.74,63.1,106,50,34,Sprinkler,151,4,81,5.25,43.46,18761,504665,815353,310688,7386.5,7.11,59.6
FARM_2229,Tamil Nadu,Tiruchirappalli,Rice,Kharif,9.6,695.3,25.4,83.1,5.7,7.22,55.4,147,83,38,Tube Well,179,4.3,74,4.93,46.65,16179,410425,754750,344325,5048.8,9.76,47.7
FARM_2230,Gujarat,Ahmedabad,Maize,Kharif,5.1,1032.5,26.7,75.6,8.7,6.94,59.7,153,56,42,Drip,170,3.3,82,5.76,29.12,17858,332454,520025,187571,6169.2,9.34,61.4
FARM_2231,Uttar Pradesh,Meerut,Soybean,Kharif,10.3,1057.3,28.8,76,5.4,6.79,51.7,136,45,45,Rainfed,166,4.5,81,5.77,59.21,16972,780463,1004912,224449,6231.3,9.26,65.7
FARM_2232,Maharashtra,Nagpur,Groundnut,Kharif,8.6,689.6,27.4,66.9,6.5,6.89,64.3,106,58,52,Rainfed,187,4,80,5.01,44.07,15407,478573,678986,200413,6762,7.41,41.1
FARM_2233,Gujarat,Vadodara,Rice,Kharif,6.8,591.3,28.5,78.3,8.3,6.8,53.1,101,38,47,Canal,184,3.4,83,6.42,46,16999,500666,781954,281288,5833.8,11,46.6
FARM_2234,Andhra Pradesh,Kurnool,Soybean,Kharif,7.8,788,27,81.1,6,6.25,44.4,139,57,42,Sprinkler,163,3.6,80,5.12,40.71,17690,460077,720160,260083,5172.9,9.9,51
FARM_2235,Tamil Nadu,Madurai,Soybean,Kharif,4.5,848,33.4,74.7,5.8,7.07,58.1,88,49,49,Tube Well,140,3.1,89,5.11,22.31,16692,246096,372399,126303,5644.9,9.05,48.6
FARM_2236,Haryana,Hisar,Cotton,Kharif,5.4,911.3,28,84.7,7,7.57,56.2,120,57,52,Canal,166,4.2,90,5.48,30.07,14341,336430,431234,94804,5476.4,10.01,53.9
FARM_2237,Uttar Pradesh,Meerut,Groundnut,Kharif,5.6,835.5,26.9,67.7,6,6.68,57.6,84,53,30,Sprinkler,163,3.9,80,6.58,38.47,18223,472331,701039,228708,6646.2,9.9,45.1
FARM_2238,Punjab,Jalandhar,Rice,Kharif,9.4,490.9,30.9,70.8,8.5,7.22,51.9,133,48,42,Drip,184,3.4,87,7.47,65.47,17179,799908,1124709,324801,7513.7,9.94,54.8
FARM_2239,Andhra Pradesh,Kurnool,Cotton,Kharif,7.9,803.7,27.7,72.8,6.6,6.74,57.2,57,69,44,Canal,203,3.2,81,5.32,43.13,14727,494795,635176,140381,6308.7,8.43,60.2
FARM_2240,Punjab,Bathinda,Cotton,Kharif,7.9,833.8,30.6,65,6.8,7.59,50.4,125,53,54,Tube Well,142,4,80,5.92,44.39,15069,481770,668913,187143,6934.8,8.54,61.3
FARM_2241,Gujarat,Rajkot,Soybean,Kharif,10.1,767.5,25.4,58.8,6.8,7.07,67.5,109,54,36,Tube Well,225,3.9,80,5.14,44.41,16374,541073,727169,186096,6899,7.45,54.6
FARM_2242,Haryana,Ambala,Cotton,Kharif,7.5,958,26.4,71.7,8.4,7.13,66,92,79,32,Canal,189,4.5,70,6.22,49.98,17846,599963,891943,291980,6420.3,9.69,53.4
FARM_2243,Haryana,Kurukshetra,Rice,Kharif,4.9,637.2,27.4,74.8,6,5.74,77.2,120,51,57,Drip,186,2.7,74,5.44,26.1,15020,297282,392022,94740,5223.9,10.41,58.6
FARM_2244,Maharashtra,Solapur,Maize,Kharif,9.6,826.6,24.2,61.6,6.9,7.04,58.7,127,73,43,Drip,183,3.2,75,5.26,49.08,15656,550667,768396,217729,6204.4,8.48,49.6
FARM_2245,Maharashtra,Nashik,Maize,Kharif,9,812.7,26.2,82.7,7.1,7.25,39.3,127,57,54,Tube Well,166,3.9,86,6.86,62.37,15213,716492,948835,232343,5304.2,12.93,67.5
FARM_2246,Maharashtra,Pune,Maize,Kharif,6.2,668.9,28,78.8,7.5,6.74,48.7,100,72,50,Rainfed,209,4,82,6.05,38.22,17334,410331,662505,252174,6090.3,9.93,54.9
FARM_2247,Haryana,Hisar,Maize,Kharif,5.7,696,27.5,75.8,9.7,7.36,59.6,80,42,41,Sprinkler,118,4.2,81,6.28,36.14,15501,428660,560206,131546,5543.2,11.33,57.2
FARM_2248,Haryana,Rohtak,Groundnut,Kharif,6.9,774.2,27.9,67.1,7.3,6.56,47.8,107,45,39,Rainfed,193,3.8,83,6.13,42.04,16973,544758,713545,168787,6454.6,9.5,48.6
FARM_2249,Andhra Pradesh,Guntur,Soybean,Kharif,8.9,808.4,26.7,72.5,6.7,6.61,62.4,155,49,59,Rainfed,166,3.5,87,5.44,52.95,15147,607293,802034,194741,6098.8,8.92,67.8
FARM_2250,Andhra Pradesh,Kurnool,Cotton,Kharif,6.6,943.1,28.9,70.7,8,6.35,46.2,134,89,44,Canal,173,4,90,5.38,37.66,13921,454640,524265,69625,6102.4,8.82,62.5
FARM_2251,Tamil Nadu,Madurai,Maize,Kharif,9.4,1023.2,29,69.7,7.7,6.26,47,163,75,43,Rainfed,174,3.4,74,4.92,46.73,16616,595603,776466,180863,7342.5,6.7,67.3
FARM_2252,Karnataka,Shimoga,Groundnut,Kharif,8.6,1093.8,28,61.7,8,6.31,58.1,120,61,46,Drip,183,4,77,6.36,56.27,17901,594702,1007289,412587,6828.1,9.31,52.2
FARM_2253,Haryana,Hisar,Rice,Kharif,6.6,630.3,28.6,67.8,6.8,7.24,57.7,65,59,52,Drip,137,3.4,96,6.77,40.86,15765,410775,644158,233383,6819.1,9.93,43.3
FARM_2254,Telangana,Medak,Cotton,Kharif,8,849.8,26.6,73.3,7.3,7.39,69.1,117,60,56,Drip,173,3.2,92,5.04,41.31,17679,457472,730319,272847,6669.4,7.56,65.4
FARM_2255,Tamil Nadu,Thanjavur,Groundnut,Kharif,6.7,835.6,29.1,67.8,5.1,6.84,53.3,112,37,33,Rainfed,228,4.3,84,4.93,34.5,15750,401287,543375,142088,6182,7.97,58.1
FARM_2256,Madhya Pradesh,Jabalpur,Rice,Kharif,8.1,923.1,25.1,59.2,9.1,6.95,57.4,120,62,65,Canal,206,3.8,94,3.36,25.99,17274,294016,448951,154935,5481.6,6.13,51.1
FARM_2257,Haryana,Karnal,Soybean,Kharif,8.2,773.2,31.2,72.6,6.6,7.27,55.9,112,61,38,Rainfed,203,2.6,86,5.32,41.22,14200,394350,585324,190974,7245.8,7.34,55.4
FARM_2258,Karnataka,Raichur,Rice,Kharif,11.4,667.9,25.2,70.7,6.8,6.34,65.7,89,57,41,Tube Well,148,2.2,85,5.27,58.17,16107,672035,936944,264909,4879.2,10.8,38.9
FARM_2259,Haryana,Kurukshetra,Rice,Kharif,6.4,879.8,32.2,67.6,7.8,7.01,70.6,120,64,42,Sprinkler,139,3.7,76,4.53,29.94,16843,332108,504279,172171,6821.3,6.64,56.7
FARM_2260,Haryana,Karnal,Groundnut,Kharif,4.9,825.4,28.7,72.2,8.7,6.78,60.8,75,72,25,Sprinkler,174,3.5,77,5.92,28.77,15393,362495,442857,80362,6344.8,9.33,57.3
FARM_2261,Gujarat,Surat,Rice,Kharif,10.1,785.1,28.1,61.2,6,6.91,57.3,109,71,42,Rainfed,193,3.5,76,8.44,77.81,16118,853173,1254142,400969,6565.1,12.86,50.5
FARM_2262,Gujarat,Junagadh,Soybean,Kharif,7.7,662.9,32.6,68.9,7.4,7.58,63.9,87,47,43,Sprinkler,179,4,87,5.19,41.1,18279,478995,751267,272272,6042.7,8.59,45.7
FARM_2263,Gujarat,Junagadh,Soybean,Kharif,7.3,902.5,29.1,81.3,8.6,6.63,53.1,134,56,45,Canal,165,3.2,88,4.56,33.85,17256,450147,584116,133969,6400.1,7.12,55.9
FARM_2264,Maharashtra,Nagpur,Rice,Kharif,10.4,947.3,28.5,66,7.8,6.9,47.3,92,62,41,Drip,187,2.9,78,5.89,63.52,15369,768433,976239,207806,7045.5,8.36,46.1
FARM_2265,Andhra Pradesh,Kurnool,Soybean,Kharif,7.2,716.6,24.9,74.2,7.6,7.07,49.8,156,35,35,Canal,160,4,80,5.76,40.11,17429,481086,699077,217991,5531.8,10.41,56.8
FARM_2266,Haryana,Hisar,Maize,Kharif,12.6,1200.7,25.4,73.4,8,6.73,63.1,85,37,62,Drip,131,3,82,5.33,73.11,14664,772858,1072085,299227,7396.6,7.21,64.2
FARM_2267,Uttar Pradesh,Varanasi,Cotton,Kharif,7.2,708.9,22.4,78.3,7.4,6.09,61.4,139,57,51,Rainfed,155,4.1,91,5.57,43.22,16799,476936,726053,249117,5984.3,9.31,57.4
FARM_2268,Uttar Pradesh,Meerut,Rice,Kharif,8.7,808.6,23,80.9,7,7.31,58.8,132,68,43,Tube Well,192,3.8,79,4.49,38.43,16287,438689,625909,187220,6890,6.52,51.7
FARM_2269,Karnataka,Shimoga,Groundnut,Kharif,6.5,600.3,31.8,79.1,8.4,6.68,46.8,160,66,48,Tube Well,161,3.9,80,3.3,22.34,16418,243560,366778,123218,7606.8,4.34,58.4
FARM_2270,Gujarat,Surat,Soybean,Kharif,5.5,814.3,30.3,75.1,6.6,6.72,44.2,120,61,45,Sprinkler,177,3.6,77,5.04,28.31,15711,305926,444778,138852,4352.6,11.58,57.6
FARM_2271,Haryana,Rohtak,Soybean,Kharif,2.3,913.7,27.2,70,6.3,7.11,58.5,120,59,45,Tube Well,224,4.2,81,5.37,11.58,17441,118065,201967,83902,5472.7,9.81,47
FARM_2272,Madhya Pradesh,Indore,Soybean,Kharif,7.4,1036.2,30.9,63.6,7.8,6.16,69.8,106,68,45,Tube Well,228,4.3,82,5.66,43.58,15735,518611,685731,167120,5924.6,9.55,45.5
FARM_2273,Karnataka,Belagavi,Maize,Kharif,5.8,749.1,28.4,80.6,6.4,7.45,63.8,141,79,60,Canal,172,3.9,72,6.76,37.08,17774,440035,659060,219025,5798.5,11.66,40.9
FARM_2274,Gujarat,Surat,Cotton,Kharif,6.8,1010.7,26.4,64.7,8.8,6.98,49.7,138,40,64,Canal,149,3.1,76,6.12,40.83,18080,436333,738206,301873,5736.5,10.67,70.5
FARM_2275,Punjab,Patiala,Soybean,Kharif,4.7,688.8,35,77,6.4,7.25,59.9,134,56,40,Sprinkler,210,3.3,95,5.7,26.9,15498,357577,416896,59319,5019.6,11.36,32.6
FARM_2276,Gujarat,Ahmedabad,Maize,Kharif,6.9,1140.5,30.1,68.8,6.7,7.6,44.9,150,53,44,Drip,210,3.8,78,4.94,33.84,15066,393592,509833,116241,4773.6,10.35,51.2
FARM_2277,Tamil Nadu,Tiruchirappalli,Rice,Kharif,9,738.8,29.3,85,6.7,6.63,55.4,151,49,40,Tube Well,155,5,83,4.86,45.72,15801,435440,722422,286982,5831.7,8.33,50.3
FARM_2278,Andhra Pradesh,Anantapur,Maize,Kharif,8.3,757,26,73.4,5.9,6.35,43.6,157,55,47,Rainfed,136,4.9,75,5.01,39.45,17313,403931,682998,279067,6617.8,7.57,44
FARM_2279,Haryana,Kurukshetra,Rice,Kharif,9,934.7,33,66.5,8.3,7.16,73.1,119,56,69,Drip,189,4.1,88,5.4,49.15,15087,557932,741526,183594,7595.4,7.11,69.9
FARM_2280,Gujarat,Vadodara,Maize,Kharif,7,887.1,26.4,75.8,9.3,6.59,57.5,98,74,34,Drip,162,3.1,87,6.14,42.52,16732,492778,711445,218667,5045.4,12.17,66.4
FARM_2281,Telangana,Nalgonda,Rice,Kharif,9.7,929.2,25.5,70,5.8,7.06,43.8,137,46,54,Sprinkler,162,5,79,6.59,63.37,18530,798317,1174246,375929,5225.1,12.61,60.8
FARM_2282,Gujarat,Vadodara,Maize,Kharif,8.8,914.1,26.4,58.5,8.2,7.72,56.5,133,54,44,Rainfed,179,3,78,4.39,39.65,15767,463506,625162,161656,6702.3,6.55,65.6
FARM_2283,Karnataka,Raichur,Cotton,Kharif,7.2,827.4,25,78.6,6.7,7.03,66.7,150,49,46,Canal,249,4.6,78,5.59,37.32,18106,410512,675716,265204,6820.5,8.2,61.4
FARM_2284,Maharashtra,Aurangabad,Cotton,Kharif,10.7,1091.7,30,69.4,6.6,6.21,57.1,121,68,43,Tube Well,210,4.9,76,5.08,54.69,14914,608911,815647,206736,5972.6,8.51,55.7
FARM_2285,Gujarat,Ahmedabad,Maize,Kharif,7.8,990.7,30,67.4,6.3,6.23,43.2,154,54,54,Canal,169,3,88,5.15,43.08,15603,518799,672177,153378,6399.8,8.05,59
FARM_2286,Maharashtra,Pune,Rice,Kharif,8.2,622,30.4,88,7.7,7.02,61.7,149,55,38,Drip,166,3.5,88,5.97,49.49,15656,555498,774815,219317,6596.3,9.05,50.4
FARM_2287,Maharashtra,Aurangabad,Rice,Kharif,8.4,830.9,28.4,74.3,6.1,6.87,69,132,47,49,Drip,125,3.4,79,5.88,49.67,15792,601364,784389,183025,4639.5,12.67,53.8
FARM_2288,Gujarat,Ahmedabad,Groundnut,Kharif,6.5,758.9,29.7,73.1,6.7,6.93,65.2,128,52,39,Canal,170,3.4,85,5.93,39.31,16836,442791,661823,219032,5101,11.63,46.7
FARM_2289,Andhra Pradesh,Krishna,Soybean,Kharif,9,1034.1,28.7,72.3,6.2,7.17,51.7,121,55,49,Rainfed,189,3.7,92,5.57,51.8,17162,735396,888992,153596,5911.2,9.42,58.1
FARM_2290,Madhya Pradesh,Ujjain,Maize,Kharif,8.7,760,26.2,70,5.7,6.07,71.5,84,63,37,Sprinkler,186,3.7,88,4.45,41.03,16864,463367,691930,228563,6084.2,7.31,59.1
FARM_2291,Haryana,Kurukshetra,Groundnut,Kharif,6,994.8,26.2,69.8,8,7.2,68.2,81,26,27,Sprinkler,146,4.3,90,5.54,33.61,17782,427790,597653,169863,4898.6,11.31,63.1
FARM_2292,Punjab,Ludhiana,Groundnut,Kharif,7.6,793,31.4,71.6,7,7.66,62,127,71,73,Tube Well,216,4.2,79,5.02,36.27,16467,378989,597258,218269,5882.2,8.53,50.1
FARM_2293,Andhra Pradesh,Chittoor,Soybean,Kharif,6,1051.7,30,81.2,8.2,6.75,57.3,86,67,39,Canal,134,3.5,79,5.25,33.8,16303,398324,551041,152717,5037.3,10.42,60.8
FARM_2294,Uttar Pradesh,Kanpur,Rice,Kharif,11.8,1113.9,26,77.9,6.3,6.86,72.6,120,47,48,Drip,218,2.9,81,5.85,67.8,17945,791514,1216671,425157,6113.1,9.57,63.2
FARM_2295,Haryana,Hisar,Maize,Kharif,10.3,548.2,28.9,63.4,8.2,7.33,69,115,52,36,Rainfed,193,3.8,77,6.09,65.44,16352,667801,1070075,402274,4846.7,12.57,53.2
FARM_2296,Haryana,Kurukshetra,Rice,Kharif,8.8,828,30.6,59,7.8,7.2,48.7,144,50,51,Rainfed,173,3.9,85,5.04,41.54,18388,534419,763838,229419,6363.6,7.92,51.2
FARM_2297,Karnataka,Belagavi,Cotton,Kharif,6.9,1043.2,30.4,89.1,7.9,7.51,46.8,100,51,33,Tube Well,173,4.3,88,5.85,39.33,16573,464664,651816,187152,5288.8,11.06,55.1
FARM_2298,Maharashtra,Pune,Rice,Kharif,6.5,669,29.6,64,6.8,6.2,81.2,116,55,25,Sprinkler,157,4.3,93,6.84,43.67,14885,563818,650028,86210,6791.6,10.07,49.5
FARM_2299,Uttar Pradesh,Meerut,Maize,Kharif,6.5,936.5,23.9,68.4,6.4,7.43,53.6,130,74,36,Sprinkler,187,3.5,80,5.19,29.84,16649,351029,496806,145777,7087.3,7.32,59.8
